,PitchNo,Date,Time,PAofInning,PitchofPA,player_name,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,release_pos_z,release_pos_x,release_extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,pitch_type_code,pitch_type,height_in_inches,interaction,arm_angle,xiVB,iVB_oe,most_common_fb,avg_RelSpeed,avg_release_pos_x,avg_release_pos_z,avg_HorzBreak,avg_InducedVertBreak,platoon_state,count,xrv
2645,36,2024-10-05,10:46:03.47,4,4,Gavin Beuter,1000278707,R,PUR_BOI,"Anderson, Brandon",804244,Left,PUR_BOI,Undefined,1,Bottom,0,1,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.45778,0.083628,-1.293695,1616.295287,259.089768,2:45,5.7293,1.82523,5.49699,-34.13632,4.38925,16.95863,2.96285,2.02814,78.82556,-6.170538,1.729997,0.446731,,,,,,,,,,,,-8.89741,2.54047,-1.72386,50.0,5.71347,2.08968,-124.20326,-1.04075,-13.9972,23.22266,-28.17743,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20241005-PurdueUniversity-Private-1,8be70b80-8328-11ef-8f80-2ff5fbccac14,84.37395,,,6.63222,,,,,,,7cd493dc-4b7a-4343-b49c-eb553b618c04,2024-10-05,14:46:03.47,2024-10-05T10:46:03.4782764-04:00,2024-10-05T14:46:03.4782764Z,,v3,471415,471415,,"Briggs, Will",806268,Right,PUR_BOI,41b89510-d5ca-490d-928a-154ac59d6602,55.0042,-125.13541,11.61133,5.73255,0.09029,-14.08871,-1.81902,2.65152,-6.9986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,0,ChangeUp,76.0,2393.5367653320004,29.457036287906277,6.006441,-1.6171911163330082,Fastball,89.0517618604651,1.6386062790697675,5.861861627906976,13.78213558139535,12.261283255813954,1,5,0.044941735902898586
2646,37,2024-10-05,10:46:19.46,4,5,Gavin Beuter,1000278707,R,PUR_BOI,"Anderson, Brandon",804244,Left,PUR_BOI,Undefined,1,Bottom,0,2,2,ChangeUp,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,85.13652,-0.545622,-2.35055,1674.732161,252.224299,2:30,5.61817,1.88021,5.41747,-32.18588,6.7787,17.57403,2.42445,1.14156,78.53242,-6.442036,0.776391,0.449269,79.60485,48.647946,-5.919095,4548.271432,106.49925,103.37142,-27.52985,241.1596,194.44868,-22.18772,5.401125,-9.54276,3.87024,-1.68431,50.0,5.54705,4.34938,-123.66374,-2.31866,-14.88419,22.9925,-26.1375,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20241005-PurdueUniversity-Private-1,9576b510-8328-11ef-8f80-2ff5fbccac14,83.89728,109.61632,,6.6041,,,,3.44582,2.64402,-1.11554,7cd493dc-4b7a-4343-b49c-eb553b618c04,2024-10-05,14:46:19.46,2024-10-05T10:46:19.4647596-04:00,2024-10-05T14:46:19.4647596Z,FlyBall,v3,471415,471415,,"Briggs, Will",806268,Right,PUR_BOI,b465df52-1bc9-481e-a3e6-63753ac2a803,55.08477,-124.60556,11.49625,5.6201,-1.24802,-13.06875,-1.87496,4.95907,-7.44209,159.660534,3.45147,76.61407,-19.18448,4.92963,-0.72399,0.01452,0.01443,-0.00218,0.0001,2.64159,87.67886,-20.36719,1.08308,0.05946,-0.09409,0.0287,-0.00395,0.0002,-1.11417,-7.98185,-4.6132,1.17842,-0.17097,0.00269,0.00358,-0.00053,2e-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,0,ChangeUp,76.0,2313.1563246724,26.757250472943312,6.9937825,-0.21508252029418973,Fastball,89.0517618604651,1.6386062790697675,5.861861627906976,13.78213558139535,12.261283255813954,1,8,-0.008327033140617869
2647,38,2024-10-05,10:46:49.56,5,1,Gavin Beuter,1000278707,R,PUR_BOI,"Spence, Keenan",1000128684,Right,PUR_BOI,Undefined,1,Bottom,1,0,0,ChangeUp,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,84.63473,-1.463836,-3.363518,2613.586025,147.995998,11:00,5.53046,2.03787,5.27544,-28.86757,11.37197,-6.28032,1.74725,-1.6483,77.3265,-6.765395,-4.474431,0.45656,,,,,,,,,,,,2.15992,6.51788,-1.72562,50.0,5.37567,7.47274,-122.53263,-4.14319,3.2686,25.26097,-22.31059,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20241005-PurdueUniversity-Private-1,a76884b0-8328-11ef-8f80-2ff5fbccac14,82.55744,,,7.30823,,,,,,,7cd493dc-4b7a-4343-b49c-eb553b618c04,2024-10-05,14:46:49.56,2024-10-05T10:46:49.5692332-04:00,2024-10-05T14:46:49.5692332Z,,v3,471415,471415,,"Briggs, Will",806268,Right,PUR_BOI,2a40d41a-dd0d-41af-a400-f28cbe3e2b10,55.22207,-123.60451,12.63049,5.53139,-3.19651,-11.15529,-2.03976,7.33404,1.6343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,5,Slider,76.0,2217.3463525824,21.08406770319679,2.7603326,8.611637415618896,Fastball,89.08165327272727,1.6070661818181817,5.940219818181818,15.03349381818182,12.173006545454545,3,0,0.0069156164897968865
2648,39,2024-10-05,10:47:04.93,5,2,Gavin Beuter,1000278707,R,PUR_BOI,"Spence, Keenan",1000128684,Right,PUR_BOI,Undefined,1,Bottom,1,1,0,Fastball,Sinker,HitByPitch,Undefined,Undefined,Undefined,0,0,,89.07653,0.184018,-1.288584,1993.923097,234.33295,1:45,6.07767,1.57026,5.49303,-23.0273,12.43442,15.88458,4.33091,1.68837,81.92328,-4.090842,1.540963,0.428599,39.95505,15.569901,151.968424,5678.762765,,,,55.87763,46.09034,157.25211,1.013925,-8.355,6.5463,-1.46857,50.0,6.07828,2.21346,-129.44207,-0.38734,-14.28217,25.115,-20.9837,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20241005-PurdueUniversity-Private-1,b0901da0-8328-11ef-8f80-2ff5fbccac14,87.94333,6.59529,,7.15325,,,,,,,7cd493dc-4b7a-4343-b49c-eb553b618c04,2024-10-05,14:47:04.93,2024-10-05T10:47:04.9339948-04:00,2024-10-05T14:47:04.9339948Z,GroundBall,v3,471415,471415,,"Briggs, Will",806268,Right,PUR_BOI,ac723769-a2db-4db2-9ca9-9bc6f2deca72,55.0074,-130.41001,12.5575,6.07763,0.42138,-10.49185,-1.56449,2.76391,-7.14109,315.237304,-2.46545,-49.82784,0.99145,0.53937,-0.25771,0.31166,-0.33574,0.22241,-0.06036,3.42815,15.72916,-20.05434,1.43624,-0.25083,-0.07293,0.15621,-0.10411,0.02824,-1.37756,26.52902,-4.14729,0.41927,0.06829,-0.43565,0.55215,-0.36686,0.0996,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,3,Fastball,76.0,2537.2465966476,37.044387282921406,14.613707,-2.179286588745118,Fastball,89.08165327272727,1.6070661818181817,5.940219818181818,15.03349381818182,12.173006545454545,3,3,0.1695183031170662
2649,40,2024-10-05,10:47:43.65,6,1,Gavin Beuter,1000278707,R,PUR_BOI,"Gill, Ty",802115,Left,PUR_BOI,Undefined,1,Bottom,1,0,0,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Single,1,0,,83.13624,-0.604657,-3.739821,1490.923104,272.888262,3:00,5.60034,2.03752,5.69197,-40.16238,0.39307,15.94517,1.68872,-0.12411,76.81206,-7.94504,-0.890999,0.458349,,,,,,,,,,,,-9.14839,0.66941,-1.73323,50.0,5.52388,7.26289,-120.65827,-2.64734,-13.57376,22.05434,-31.18084,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20241005-PurdueUniversity-Private-1,c7a22ec0-8328-11ef-8f80-2ff5fbccac14,82.23531,,,6.32418,,,,,,,7cd493dc-4b7a-4343-b49c-eb553b618c04,2024-10-05,14:47:43.65,2024-10-05T10:47:43.6594732-04:00,2024-10-05T14:47:43.6594732Z,,v3,471415,471415,,"Briggs, Will",806268,Right,PUR_BOI,f6e6ec87-76a1-4ac5-ab11-65fba0634b88,54.81074,-121.53441,11.02717,5.60445,-1.40863,-15.59042,-2.03247,7.80213,-6.78688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,0,ChangeUp,76.0,2422.6495125048,27.925000798789075,4.1522813,-3.7592112843322756,Fastball,89.0517618604651,1.6386062790697675,5.861861627906976,13.78213558139535,12.261283255813954,1,0,-0.003666466595372196
2650,41,2024-10-05,10:48:34.21,7,1,Gavin Beuter,1000278707,R,PUR_BOI,"DeCello, Sergio",1000076857,Right,PUR_BOI,Undefined,1,Bottom,2,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.2216,-0.09849,-2.387467,1664.620353,266.769594,3:00,5.70452,1.9476,5.45478,-37.78825,2.61374,21.79592,2.46323,1.52768,76.54503,-7.035603,1.495197,0.457481,,,,,,,,,,,,-11.61371,1.79787,-1.75199,50.0,5.67023,4.1494,-122.1223,-1.56802,-17.37597,26.13483,-29.48414,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20241005-PurdueUniversity-Private-1,e5c94c80-8328-11ef-8f80-2ff5fbccac14,82.3913,,,7.67657,,,,,,,7cd493dc-4b7a-4343-b49c-eb553b618c04,2024-10-05,14:48:34.21,2024-10-05T10:48:34.2192684-04:00,2024-10-05T14:48:34.2192684Z,,v3,471415,471415,,"Briggs, Will",806268,Right,PUR_BOI,0a28ae2b-b0dd-4a63-9b6b-0eb2161bf323,55.04429,-123.19708,13.06741,5.70978,-0.3555,-14.74207,-1.93733,4.86397,-8.68799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,0,ChangeUp,76.0,2364.8845220256,28.34021921443391,6.108703,-3.494963136444092,Fastball,89.08165327272727,1.6070661818181817,5.940219818181818,15.03349381818182,12.173006545454545,3,0,0.0220348800372651
2651,42,2024-10-05,10:48:49.17,7,2,Gavin Beuter,1000278707,R,PUR_BOI,"DeCello, Sergio",1000076857,Right,PUR_BOI,Undefined,1,Bottom,2,1,0,Fastball,Sinker,InPlay,Undefined,FlyBall,Out,1,0,,87.76422,-0.950285,-2.471321,2062.963864,239.210629,2:00,6.02074,1.48318,5.55189,-24.33194,12.52776,18.99954,3.1042,0.75577,80.02533,-5.481385,0.915833,0.436966,89.4763,46.721903,-7.358669,4250.921109,106.68865,104.41192,-26.78599,301.01599,255.2109,-21.443796,5.756733,-10.34186,6.963,-1.28237,50.0,5.92258,4.67618,-127.32534,-2.93927,-16.9256,26.88545,-20.77831,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20241005-PurdueUniversity-Private-1,eea7ce80-8328-11ef-8f80-2ff5fbccac14,86.25947,125.28409,,7.7389,,,,1.68966,3.11435,-0.74487,7cd493dc-4b7a-4343-b49c-eb553b618c04,2024-10-05,14:48:49.17,2024-10-05T10:48:49.1750956-04:00,2024-10-05T14:48:49.1750956Z,FlyBall,v3,471415,471415,,"Briggs, Will",806268,Right,PUR_BOI,5c3f2fbc-0e2a-42a4-8b29-cfdf5fb79d1a,54.9481,-128.36591,13.44272,6.02077,-2.13507,-10.38915,-1.47603,5.33126,-8.4628,154.097089,1.69658,89.08679,-20.04036,4.52652,-0.44286,-0.07177,0.02927,-0.00355,0.00015,3.10991,95.61261,-22.31335,2.13593,-0.43369,0.06155,-0.00155,-0.00069,6e-05,-0.74368,-11.55172,-5.00538,1.45326,-0.19266,-0.01334,0.0094,-0.00132,6e-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,3,Fastball,76.0,2540.4129510936,37.26095936228997,13.127196,-0.5994363119506829,Fastball,89.08165327272727,1.6070661818181817,5.940219818181818,15.03349381818182,12.173006545454545,3,3,-0.02127294814369959
2652,43,2024-10-05,10:52:28.90,1,1,Nick Kolze,1000190782,R,PUR_BOI,"Malott, Corbin",808778,Right,PUR_BOI,Undefined,2,Top,0,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.7239,-1.302709,-1.492302,2115.302623,229.571882,1:45,5.91922,1.43929,5.50768,-22.23938,13.44434,14.56717,2.84702,1.25731,81.86779,-5.425078,1.104071,0.429939,,,,,,,,,,,,-7.72083,7.438,-1.31906,50.0,5.79059,2.71929,-128.90361,-3.69812,-13.11669,24.3624,-19.53788,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20241005-PurdueUniversity-Private-1,71adfb60-8329-11ef-8f80-2ff5fbccac14,87.66935,,,6.85611,,,,,,,7cd493dc-4b7a-4343-b49c-eb553b618c04,2024-10-05,14:52:28.90,2024-10-05T10:52:28.9022508-04:00,2024-10-05T14:52:28.9022508Z,,v3,471415,471415,,"DeCello, Sergio",1000076857,Right,PUR_BOI,bb8e6a4b-7f05-4bf7-97fd-deee3c7934c0,54.99239,-129.84372,12.1812,5.91875,-2.94417,-9.76894,-1.43376,3.22546,-6.55835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,3,Fastball,75.0,2445.08772072,31.960039510331477,11.340525,2.1038153265380863,Fastball,91.18712677419354,1.4264566129032257,5.771941451612903,16.296625967741935,14.051118064516128,3,0,0.015155774185966003
2653,44,2024-10-05,10:52:41.50,1,2,Nick Kolze,1000190782,R,PUR_BOI,"Malott, Corbin",808778,Right,PUR_BOI,Undefined,2,Top,0,1,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.61479,-1.1461,-1.636965,2140.341637,233.452933,1:45,5.9441,1.35918,5.32334,-19.92092,14.86745,18.55202,3.20793,1.36862,82.73137,-4.863013,1.657753,0.42451,,,,,,,,,,,,-9.71445,8.09977,-1.22475,50.0,5.8263,2.89403,-131.47823,-3.32598,-16.99567,28.01133,-18.00332,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20241005-PurdueUniversity-Private-1,792ffaa0-8329-11ef-8f80-2ff5fbccac14,88.79037,,,7.88342,,,,,,,7cd493dc-4b7a-4343-b49c-eb553b618c04,2024-10-05,14:52:41.50,2024-10-05T10:52:41.5019564-04:00,2024-10-05T14:52:41.5019564Z,,v3,471415,471415,,"DeCello, Sergio",1000076857,Right,PUR_BOI,87b84d8e-ce31-474b-b9f1-8e99600df447,55.17553,-132.57629,14.00566,5.94284,-2.62025,-9.00166,-1.35126,3.56027,-8.49783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,3,Fastball,75.0,2373.18489705,34.38690795496487,14.147144,0.7203056823730467,Fastball,91.18712677419354,1.4264566129032257,5.771941451612903,16.296625967741935,14.051118064516128,3,3,0.057938120279263775
2654,45,2024-10-05,10:52:55.81,1,3,Nick Kolze,1000190782,R,PUR_BOI,"Malott, Corbin",808778,Right,PUR_BOI,Undefined,2,Top,0,2,0,Fastball,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,91.22414,-1.928052,-2.177479,2259.270259,231.382556,1:45,5.78629,1.26068,5.55473,-20.31403,13.68225,15.78221,2.28995,0.5403,83.51992,-5.716504,0.636957,0.41965,,,,,,,,,,,,-8.63914,7.78185,-1.08333,50.0,5.60622,4.33676,-132.37181,-5.15981,-15.34309,28.00466,-18.35347,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20241005-PurdueUniversity-Private-1,81abc330-8329-11ef-8f80-2ff5fbccac14,89.81881,,,7.70422,,,,,,,7cd493dc-4b7a-4343-b49c-eb553b618c04,2024-10-05,14:52:55.81,2024-10-05T10:52:55.8162476-04:00,2024-10-05T14:52:55.8162476Z,,v3,471415,471415,,"DeCello, Sergio",1000076857,Right,PUR_BOI,be7ddaf9-552e-4580-87e2-dbc8ad9fb76c,54.94596,-133.41408,14.00233,5.78555,-4.47674,-9.17674,-1.25536,4.90779,-7.67154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,3,Fastball,75.0,2410.5958988775,38.61891648350265,17.501968,-3.8197183837890627,Fastball,91.18712677419354,1.4264566129032257,5.771941451612903,16.296625967741935,14.051118064516128,3,6,-0.002491889625633405
2655,46,2024-10-05,10:53:38.10,2,1,Nick Kolze,1000190782,R,PUR_BOI,"Briggs, Will",806268,Right,PUR_BOI,Undefined,2,Top,1,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,82.91904,-0.074443,-2.102701,2595.768491,151.494841,11:00,5.64811,1.4867,5.18949,-36.96384,4.32937,-1.72512,2.49771,-0.63606,76.85571,-6.786234,-2.408196,0.462499,,,,,,,,,,,,0.34654,2.54091,-1.2901,50.0,5.61306,4.49439,-120.42742,-1.50282,0.51482,20.84852,-28.39932,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20241005-PurdueUniversity-Private-1,9adb8430-8329-11ef-8f80-2ff5fbccac14,81.49736,,,6.06333,,,,,,,7cd493dc-4b7a-4343-b49c-eb553b618c04,2024-10-05,14:53:38.10,2024-10-05T10:53:38.1014060-04:00,2024-10-05T14:53:38.1014060Z,,v3,471415,471415,,"DeCello, Sergio",1000076857,Right,PUR_BOI,845d54a0-c1e4-49c8-a380-0465ad2a4b19,55.31076,-121.34334,10.42426,5.65168,-0.25518,-14.19966,-1.48705,4.47177,0.25741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,5,Slider,75.0,2198.3107772925,24.63375159040913,-4.3218255,8.65119550430298,Fastball,91.18712677419354,1.4264566129032257,5.771941451612903,16.296625967741935,14.051118064516128,3,0,-0.02351689443742261
2656,47,2024-10-05,10:53:51.38,2,2,Nick Kolze,1000190782,R,PUR_BOI,"Briggs, Will",806268,Right,PUR_BOI,Undefined,2,Top,1,0,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.61521,-1.31512,-2.798956,2139.041987,213.374916,1:00,5.86869,1.16074,5.52345,-16.13591,19.22792,11.9102,3.29282,-0.46563,81.69806,-4.379302,-0.679218,0.428007,80.85374,77.369088,81.623035,5529.861266,,,,,6.67422,,,-6.828,10.43619,-0.92541,50.0,5.74375,5.82989,-129.95417,-3.48347,-11.66424,27.50019,-14.34593,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20241005-PurdueUniversity-Private-1,a2dec160-8329-11ef-8f80-2ff5fbccac14,88.06496,34.99992,,7.91715,,,,1.01769,3.46937,0.38347,7cd493dc-4b7a-4343-b49c-eb553b618c04,2024-10-05,14:53:51.38,2024-10-05T10:53:51.3885740-04:00,2024-10-05T14:53:51.3885740Z,,v3,471415,471415,,"DeCello, Sergio",1000076857,Right,PUR_BOI,c7b64a41-7f79-4498-b3fd-7bcbcbe4f496,54.97598,-131.00293,13.75009,5.86616,-2.93637,-7.17296,-1.15623,6.27472,-5.83212,190.514599,1.02218,3.57161,-11.37254,,,,,,,3.4699,115.69283,-22.88389,,,,,,,0.38835,25.43013,-13.91076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,3,Fastball,75.0,2431.1561835375005,40.21976362985519,14.061012,5.166907731933595,Fastball,91.18712677419354,1.4264566129032257,5.771941451612903,16.296625967741935,14.051118064516128,3,1,-0.009807249504838234
2657,48,2024-10-05,10:54:28.36,2,3,Nick Kolze,1000190782,R,PUR_BOI,"Briggs, Will",806268,Right,PUR_BOI,Undefined,2,Top,1,0,2,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,83.9399,-0.253103,-2.615988,2754.892585,92.548034,9:00,5.60747,1.67151,5.09663,-39.5699,1.54984,-4.62229,2.07121,-1.18063,76.71056,-7.437592,-3.432704,0.461526,80.62957,46.747324,52.295378,4957.003167,52.1379,88.44749,96.85858,186.07315,98.73907,67.75664,4.735902,1.54189,1.2035,-1.42046,50.0,5.55244,5.757,-121.65128,-2.01496,2.29707,25.1729,-30.38112,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20241005-PurdueUniversity-Private-1,b8d8d2d0-8329-11ef-8f80-2ff5fbccac14,81.6691,89.01401,,7.22934,,,,1.24731,1.88197,1.24309,7cd493dc-4b7a-4343-b49c-eb553b618c04,2024-10-05,14:54:28.36,2024-10-05T10:54:28.3684396-04:00,2024-10-05T14:54:28.3684396Z,FlyBall,v3,471415,471415,,"DeCello, Sergio",1000076857,Right,PUR_BOI,b4014b18-3c7b-462e-9e4b-ea443eaa6603,55.40311,-122.76423,12.58645,5.61184,-0.67174,-15.19056,-1.67274,5.65545,1.14854,,1.23563,49.85944,-22.24634,9.84247,-4.82928,2.01329,-0.54172,0.07832,-0.00456,1.89598,85.82876,-23.91723,0.1056,1.69701,-0.90418,0.23199,-0.02928,0.00144,1.25226,63.93017,-10.43256,0.78499,0.54911,-0.25984,0.04299,-0.00168,-0.00013,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,5,Slider,75.0,2143.4399869575,20.617418976476994,-5.31499,6.864830043640136,Fastball,91.18712677419354,1.4264566129032257,5.771941451612903,16.296625967741935,14.051118064516128,3,2,-0.026904220383627164
2658,49,2024-10-05,10:54:51.22,2,4,Nick Kolze,1000190782,R,PUR_BOI,"Briggs, Will",806268,Right,PUR_BOI,Undefined,2,Top,1,0,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,81.63267,-0.53613,-3.589763,2712.329266,54.790471,7:45,5.57468,1.43535,5.14914,-44.46109,-1.47421,-3.85508,1.36384,-2.26993,75.62794,-8.548267,-4.270851,0.471888,,,,,,,,,,,,0.99291,-0.24425,-1.0961,50.0,5.4899,7.58486,-118.36555,-2.73471,1.41687,21.35778,-32.5226,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20241005-PurdueUniversity-Private-1,c6850980-8329-11ef-8f80-2ff5fbccac14,79.87575,,,6.00473,,,,,,,7cd493dc-4b7a-4343-b49c-eb553b618c04,2024-10-05,14:54:51.22,2024-10-05T10:54:51.2243244-04:00,2024-10-05T14:54:51.2243244Z,,v3,471415,471415,,"DeCello, Sergio",1000076857,Right,PUR_BOI,3e635d02-f670-4fa0-8fff-7694a9c751b9,55.35226,-119.3274,10.67889,5.58008,-1.27006,-16.2613,-1.43624,7.52105,0.70844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,5,Slider,75.0,2152.86058314,21.96460018765234,-7.1790404,5.704830431976318,Fastball,91.18712677419354,1.4264566129032257,5.771941451612903,16.296625967741935,14.051118064516128,3,2,0.005527665738625448
2659,50,2024-10-05,10:55:18.19,3,1,Nick Kolze,1000190782,R,PUR_BOI,"Gray, Amir",822771,Left,PUR_BOI,Undefined,2,Top,2,0,0,Fastball,Sinker,InPlay,Undefined,FlyBall,Out,1,0,,90.46884,-2.576291,-2.029808,2173.504925,240.430872,2:00,5.82382,1.33178,5.56509,-22.75962,12.34717,19.50997,1.51729,1.06058,81.74405,-6.825177,1.452306,0.426449,72.47267,25.899925,-6.921312,3289.139288,107.74187,37.02055,-22.17405,236.97761,234.20517,-16.287221,3.362495,-10.55879,7.44237,-1.16999,50.0,5.58667,3.77421,-131.02282,-6.68219,-18.0773,31.58673,-19.43221,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20241005-PurdueUniversity-Private-1,d69261b0-8329-11ef-8f80-2ff5fbccac14,88.38677,38.22429,,8.7248,,,,2.11322,1.50979,-1.05016,7cd493dc-4b7a-4343-b49c-eb553b618c04,2024-10-05,14:55:18.19,2024-10-05T10:55:18.1985324-04:00,2024-10-05T14:55:18.1985324Z,FlyBall,v3,471415,471415,,"DeCello, Sergio",1000076857,Right,PUR_BOI,ab022c97-9d88-46dc-a711-18f490b31695,54.93377,-132.20689,15.79336,5.82351,-5.95374,-9.71611,-1.32417,4.45186,-9.03865,141.252621,2.11306,94.92509,-14.90577,3.37242,-0.72567,0.16195,-0.03246,0.00404,-0.00019,1.50992,46.42527,-15.489,0.54366,-0.00206,-0.01774,0.00166,0.00127,-0.00024,-1.05019,-11.52131,-4.50601,1.13748,-0.26265,0.05881,-0.01136,0.00145,-8e-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,3,Fastball,75.0,2430.756183285,36.90481551027309,15.16959,-2.8224199963378904,Fastball,90.19581580645162,1.4985079032258064,5.808008225806452,16.42975322580645,13.019131935483871,1,0,-0.0024558976048616784
